61.776739 61.630816
13.280082 76.056867
39.345989 84.450139
58.431431 90.115801
37.504757 91.699059
44.848756 87.811706
21.408962 25.061536
7.379656 55.385428
37.427080 37.064215
10.776704 84.872890
66.608244 53.324853
66.327018 49.560046
76.546430 49.911134
22.965691 74.647275
24.233615 24.227435
22.251269 84.492439
74.604488 58.336877
59.730696 58.283047
11.119748 49.262510
24.091421 22.231801
38.790810 87.963072
13.650012 83.157198
47.785450 84.852165
59.407189 58.943906
71.531229 59.583583
41.893279 82.614108
15.105035 76.763981
39.891174 80.412088
37.489926 83.571522
45.465706 91.027433
20.048065 24.791518
11.757196 80.152582
34.058644 79.672930
5.630328 11.881792
15.953788 75.352848
16.990983 74.744194
41.077925 75.598287
4.544638 28.096319
16.775284 78.439525
62.919822 54.668420
40.452941 75.449390
24.110617 69.865695
22.679514 18.591236
24.609979 19.563556
30.355840 16.127222
29.775078 24.636121
23.209827 18.241623
37.057812 86.649144
64.687743 59.215033
70.245498 59.379017
23.070644 23.790391
44.353173 79.541441
67.641223 60.193173
19.124642 77.256767
95.041148 89.026378
37.625959 8.350072
15.392085 83.641884
65.543286 60.815005
21.721282 24.908554
18.239131 77.966421
20.230128 25.379496
13.217314 86.509063
41.692862 84.001941
61.516843 50.374560
69.112234 63.407732
8.560124 78.903226
41.797118 76.647711
32.072264 82.215300
8.410681 70.096913
69.126888 55.026102
26.239308 81.953350
9.203204 75.615738
8.483771 98.663958
96.217255 37.487058
69.854576 65.334994
35.484264 84.406863
61.821806 10.112268
24.816113 16.993186
24.233657 35.586355
40.323611 78.453192
32.874614 87.107803
81.279957 94.724858
73.239977 68.692212
44.153050 88.770418
9.273952 93.033473
14.299168 76.151063
64.562323 56.027110
63.010092 62.374004
25.365699 69.903260
27.738118 18.812116
5.755876 54.952888
1.135364 46.866064
70.039178 62.344046
22.359584 96.322254
23.422779 25.293596
19.553692 83.302006
70.228146 53.825465
43.904443 86.971746
4.315991 89.114311
52.770111 99.296480
35.091501 11.706702
44.299700 93.295465
28.571209 86.859913
21.646694 19.915390
97.439481 98.621074
20.830310 22.758093
45.565675 62.013260
19.785377 22.089234
18.838370 24.120908
23.698665 24.387322
6.367263 85.321109
57.634847 57.741720
20.865752 20.256969
98.600106 75.337819
0.000000 72.567587
19.600743 17.326130
74.044570 60.242878
1.215447 96.987883
45.454106 62.755808
28.652967 66.475968
25.061056 71.166142
17.560970 84.380623
7.276301 82.186006
4.669949 76.114433
63.324704 66.717347
47.850804 83.291110
25.726956 24.695561
23.036305 75.409617
79.182443 60.590482
73.191337 50.884660
23.218941 79.432011
96.930254 52.309784
19.996822 23.215943
73.063315 52.715013
70.624223 8.134878
67.464294 59.609561
36.751871 95.942846
79.298657 58.886651
28.581544 86.073637
8.040810 71.321285
11.752625 64.921030
35.648239 83.379242
69.985715 59.865208
9.120610 49.442030
20.962470 25.392986
25.981499 90.443679
41.891996 94.265723
22.636524 20.262851
30.757237 83.056188
70.025898 57.468815
37.457601 88.952815
22.700169 18.813130
75.156066 53.220062
77.714692 55.840425
58.365611 7.773464
22.219195 23.640143
68.902441 71.917333
36.350443 89.321691
41.254574 75.845872
24.423631 26.342697
22.284448 79.361286
19.474654 23.002526
35.117040 78.519609
68.361881 51.238722
14.509441 80.064506
12.988234 71.100690
17.794731 19.289129
19.852380 21.673917
26.165976 26.064542
46.369840 35.335223
37.405833 85.066273
71.900830 70.364203
21.581142 31.733437
62.511209 60.589113
41.731179 91.263678
22.525723 27.424409
36.757571 84.500360
42.422201 90.635439
19.984239 83.428465
64.100004 56.058997
24.199432 25.424816
39.772004 94.407726
18.398145 21.341606
34.557679 87.734298
20.876003 26.184115
39.578888 91.413050
75.066263 62.173866
33.820299 88.062264
20.066675 84.635894
60.500996 55.497703
15.592061 23.113870
19.455409 19.704217
8.201744 82.328432
40.427784 84.461327
68.588629 56.557039
16.491784 75.205219
15.283600 83.202111
79.157904 78.961814
20.553791 81.311933
62.939864 69.574869
